,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
515,8481600,Tobias Bjornfot,FLA,D,https://assets.nhle.com/mugs/nhl/20242025/FLA/8481600.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,2,tobiasbjornfot,23,2001-04-06,Upplands Vasby,,SWE,SWE,72,200,2019,L.A,1,22,22
516,8480883,Ty Smith,CAR,D,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480883.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,42,tysmith,24,2000-03-24,Lloydminster,AB,CAN,CAN,71,180,2018,N.J,1,17,17
517,8479520,Brandon Duhaime,WSH,R,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479520.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,22,brandonduhaime,27,1997-05-22,Coral Springs,FL,USA,USA,74,200,2016,MIN,4,15,106
518,8481607,Albert Johansson,DET,D,https://assets.nhle.com/mugs/nhl/20242025/DET/8481607.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,20,albertjohansson,24,2001-01-04,Karlstad,,SWE,SWE,72,168,2019,DET,2,29,60
519,8478508,Yakov Trenin,MIN,C,https://assets.nhle.com/mugs/nhl/20242025/MIN/8478508.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,13,yakovtrenin,27,1997-01-13,Chelyabinsk,,RUS,RUS,74,201,2015,NSH,2,25,55
520,8480009,Eeli Tolvanen,SEA,R,https://assets.nhle.com/mugs/nhl/20242025/SEA/8480009.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,20,eelitolvanen,25,1999-04-22,Vihti,,FIN,FIN,70,191,2017,NSH,1,30,30
521,8478434,Keegan Kolesar,VGK,R,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478434.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,55,keegankolesar,27,1997-04-08,Brandon,MB,CAN,CAN,74,217,2015,CBJ,3,8,69
522,8480068,Ryan Poehling,PHI,C,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480068.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,25,ryanpoehling,26,1999-01-03,Lakeville,MN,USA,USA,74,196,2017,MTL,1,25,25
523,8477015,Connor Brown,EDM,R,https://assets.nhle.com/mugs/nhl/20242025/EDM/8477015.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,28,connorbrown,30,1994-01-14,Toronto,ON,CAN,CAN,72,181,2012,TOR,6,5,156
524,8481032,Paul Cotter,NJD,C,https://assets.nhle.com/mugs/nhl/20242025/NJD/8481032.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,47,paulcotter,25,1999-11-16,Canton,MI,USA,USA,74,212,2018,VGK,4,22,115
525,8480306,Grant Hutton,NYI,D,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480306.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,34,granthutton,29,1995-07-25,Carmel,IN,USA,USA,76,214,-,-,-,-,-
526,8478438,Tommy Novak,NSH,C,https://assets.nhle.com/mugs/nhl/20242025/NSH/8478438.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,82,thomasnovak,27,1997-04-28,St. Paul,MN,USA,USA,73,179,2015,NSH,3,24,85
527,8479992,Michael Rasmussen,DET,C,https://assets.nhle.com/mugs/nhl/20242025/DET/8479992.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,27,michaelrasmussen,25,1999-04-17,Vancouver,BC,CAN,CAN,78,211,2017,DET,1,9,9
528,8481553,Bobby Brink,PHI,R,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481553.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,10,bobbybrink,23,2001-07-08,Minnetonka,MN,USA,USA,68,166,2019,PHI,2,3,34
529,8474090,Brendan Smith,DAL,D,https://assets.nhle.com/mugs/nhl/20242025/DAL/8474090.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,2,brendansmith,35,1989-02-08,Mimico,ON,CAN,CAN,74,200,2007,DET,1,27,27
530,8473446,Erik Johnson,PHI,D,https://assets.nhle.com/mugs/nhl/20242025/PHI/8473446.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,77,erikjohnson,36,1988-03-21,Bloomington,MN,USA,USA,76,225,2006,STL,1,1,1
531,8483524,Shane Wright,SEA,C,https://assets.nhle.com/mugs/nhl/20242025/SEA/8483524.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,51,shanewright,21,2004-01-05,Burlington,ON,CAN,CAN,72,192,2022,SEA,1,4,4
532,8483493,Frank Nazar,CHI,C,https://assets.nhle.com/mugs/nhl/20242025/CHI/8483493.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,91,franknazar,20,2004-01-14,,,USA,,69,175,2022,CHI,1,13,13
533,8479372,Joshua Mahura,SEA,D,https://assets.nhle.com/mugs/nhl/20242025/SEA/8479372.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,28,joshmahura,26,1998-05-05,St. Albert,AB,CAN,CAN,72,185,2016,ANA,3,24,85
534,8480855,Jack McBain,UTA,C,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480855.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,22,jackmcbain,25,2000-01-06,Toronto,ON,CAN,CAN,75,201,2018,MIN,3,1,63
535,8484321,Nikolas Matinpalo,OTT,D,https://assets.nhle.com/mugs/nhl/20242025/OTT/8484321.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,33,nikolasmatinpalo,26,1998-10-05,Espoo,,Fin,,75,207,-,-,-,-,-
536,8478233,Andrew Mangiapane,WSH,L,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478233.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,88,andrewmangiapane,28,1996-04-04,Toronto,ON,CAN,CAN,70,184,2015,CGY,6,15,166
537,8482659,Josh Doan,UTA,R,https://assets.nhle.com/mugs/nhl/20242025/UTA/8482659.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,91,joshdoan,22,2002-02-01,,,USA,,73,183,2021,ARI,2,5,37
538,8480823,Alexander Alexeyev,WSH,D,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480823.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,27,alexalexeiev,25,1999-11-15,St. Petersburg,,RUS,RUS,76,213,2018,WSH,1,31,31
539,8481161,Jake Christiansen,CBJ,D,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8481161.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,2,jakechristiansen,25,1999-09-12,West Vancouver,BC,CAN,CAN,72,193,-,-,-,-,-
540,8481617,Vasily Podkolzin,EDM,R,https://assets.nhle.com/mugs/nhl/20242025/EDM/8481617.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,92,vasilypodkolzin,23,2001-06-24,Moscow,,RUS,RUS,73,190,2019,VAN,1,10,10
541,8479944,Zachary Aston-Reese,CBJ,C,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479944.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,27,zacharyastonreese,,,,,,,,,,,,,
542,8483538,Owen Sillinger,CBJ,C,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8483538.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,12,owensillinger,27,1997-09-23,,,CAN,,70,183,-,-,-,-,-
543,8474102,David Perron,OTT,L,https://assets.nhle.com/mugs/nhl/20242025/OTT/8474102.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,57,davidperron,36,1988-05-28,Sherbrooke,QC,CAN,CAN,73,196,2007,STL,1,26,26
544,8481522,Peyton Krebs,BUF,C,https://assets.nhle.com/mugs/nhl/20242025/BUF/8481522.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,19,peytonkrebs,23,2001-01-26,Calgary,AB,CAN,CAN,72,187,2019,VGK,1,17,17
545,8480879,Jacob Bernard-Docker,OTT,D,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480879.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,24,jakebernarddocker,24,2000-06-30,Canmore,AB,CAN,CAN,72,190,2018,OTT,1,26,26
546,8482070,Mitchell Chaffee,TBL,R,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482070.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,41,mitchchaffee,26,1998-01-26,Rockford,MI,USA,USA,73,201,-,-,-,-,-
547,8474870,Tyler Johnson,BOS,C,https://assets.nhle.com/mugs/nhl/20242025/BOS/8474870.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,90,tylerjohnson,34,1990-07-29,Spokane,WA,USA,USA,68,185,-,-,-,-,-
548,8480448,Parker Kelly,COL,C,https://assets.nhle.com/mugs/nhl/20242025/COL/8480448.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,17,parkerkelly,25,1999-05-14,Camrose,AB,CAN,CAN,72,190,-,-,-,-,-
549,8480995,Pontus Holmberg,TOR,R,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480995.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,29,pontusholmberg,25,1999-03-09,Vasteras,,SWE,SWE,72,202,2018,TOR,6,1,156
550,8482062,Cole Smith,NSH,R,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482062.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,36,colesmith,29,1995-10-28,Brainerd,MN,USA,USA,75,195,-,-,-,-,-
551,8480003,Jesper Boqvist,FLA,C,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480003.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,70,jesperboqvist,26,1998-10-30,Falun,,SWE,SWE,72,180,2017,N.J,2,5,36
552,8476988,Matt Benning,TOR,D,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476988.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,55,mattbenning,30,1994-05-25,Edmonton,AB,CAN,CAN,73,203,2012,BOS,6,24,175
553,8479996,Cody Glass,PIT,C,https://assets.nhle.com/mugs/nhl/20242025/PIT/8479996.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,19,codyglass,25,1999-04-01,Winnipeg,MB,CAN,CAN,75,206,2017,VGK,1,6,6
554,8482516,Matthew Kessel,STL,D,https://assets.nhle.com/mugs/nhl/20242025/STL/8482516.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,51,mattkessel,24,2000-06-23,Phoenix,AZ,USA,USA,74,205,2020,STL,5,26,150
555,8476889,Radek Faksa,STL,C,https://assets.nhle.com/mugs/nhl/20242025/STL/8476889.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,12,radekfaksa,31,1994-01-09,Vitkov,,CZE,CZE,75,225,2012,DAL,1,13,13
556,8476873,Mark Jankowski,NSH,L,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476873.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,17,markjankowski,30,1994-09-13,Hamilton,ON,CAN,CAN,76,212,2012,CGY,1,21,21
557,8477406,Mattias Janmark,EDM,C,https://assets.nhle.com/mugs/nhl/20242025/EDM/8477406.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,13,mattiasjanmark,32,1992-12-08,Stockholm,,SWE,SWE,73,205,2013,DET,3,18,79
558,8479390,Taylor Raddysh,WSH,R,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479390.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,16,taylorraddysh,26,1998-02-18,Caledon,ON,CAN,CAN,75,198,2016,T.B,2,28,58
559,8481206,John Ludvig,COL,D,https://assets.nhle.com/mugs/nhl/20242025/COL/8481206.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,3,johnludvig,24,2000-08-02,Liberec,,CZE,CZE,73,213,2019,FLA,3,7,69
560,8471677,Jack Johnson,CBJ,D,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8471677.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,3,jackjohnson,37,1987-01-13,Indianapolis,IN,USA,USA,73,227,2005,CAR,1,3,3
561,8481013,Jonatan Berggren,DET,R,https://assets.nhle.com/mugs/nhl/20242025/DET/8481013.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,48,jonatanberggren,24,2000-07-16,Uppsala,,SWE,SWE,71,197,2018,DET,2,2,33
562,8480835,Jack Drury,CAR,C,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480835.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,18,jackdrury,24,2000-02-03,New York,NY,USA,USA,71,174,2018,CAR,2,11,42
563,8477446,Michael McCarron,NSH,C,https://assets.nhle.com/mugs/nhl/20242025/NSH/8477446.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,47,michaelmccarron,29,1995-03-07,Grosse Pointe,MI,USA,USA,78,232,2013,MTL,1,25,25
564,8481641,Joel Kiviranta,COL,L,https://assets.nhle.com/mugs/nhl/20242025/COL/8481641.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,94,joelkiviranta,28,1996-03-23,Vantaa,,FIN,FIN,71,185,-,-,-,-,-
565,8480144,David Kampf,TOR,C,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480144.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,64,davidkampf,30,1995-01-12,Chomutov,,CZE,CZE,74,197,-,-,-,-,-
566,8482146,Luke Evangelista,NSH,R,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482146.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,77,lukeevangelista,22,2002-02-21,Toronto,ON,CAN,CAN,72,183,2020,NSH,2,11,42
567,8480871,Adam Boqvist,FLA,D,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480871.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,34,adamboqvist,24,2000-08-15,Falun,,SWE,SWE,72,182,2018,CHI,1,8,8
568,8475760,Nick Bjugstad,UTA,C,https://assets.nhle.com/mugs/nhl/20242025/UTA/8475760.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,17,nickbjugstad,32,1992-07-17,Minneapolis,MN,USA,USA,78,209,2010,FLA,1,19,19
569,8478452,Caleb Jones,LAK,D,https://assets.nhle.com/mugs/nhl/20242025/LAK/8478452.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,82,calebjones,27,1997-06-06,Arlington,TX,USA,USA,73,194,2015,EDM,4,26,117
570,8483489,Fraser Minten,TOR,C,https://assets.nhle.com/mugs/nhl/20242025/TOR/8483489.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,39,fraserminten,20,2004-07-05,,,CAN,,74,192,2022,TOR,2,6,38
571,8484221,Calum Ritchie,COL,C,https://assets.nhle.com/mugs/nhl/20242025/COL/8484221.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,71,calumritchie,19,2005-01-21,,,CAN,,74,185,2023,COL,1,27,27
572,8483471,Brad Lambert,WPG,C,https://assets.nhle.com/mugs/nhl/20242025/WPG/8483471.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,93,bradlambert,21,2003-12-19,,,FIN,,73,173,2022,WPG,1,30,30
573,8483505,Matthew Poitras,BOS,C,https://assets.nhle.com/mugs/nhl/20242025/BOS/8483505.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,51,mattpoitras,20,2004-03-10,Ajax,ON,CAN,CAN,71,176,2022,BOS,2,22,54
574,8480113,Alex Iafallo,WPG,L,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480113.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,9,alexiafallo,31,1993-12-21,Eden,NY,USA,USA,72,200,-,-,-,-,-
575,8477887,Patrick Brown,BOS,C,https://assets.nhle.com/mugs/nhl/20242025/BOS/8477887.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,38,patbrown,32,1992-05-29,Bloomfield Hills,MI,USA,USA,73,210,-,-,-,-,-
576,8481577,Philip Tomasino,PIT,R,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481577.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,53,philiptomasino,23,2001-07-28,Mississauga,ON,CAN,CAN,72,179,2019,NSH,1,24,24
577,8476897,Oskar Sundqvist,STL,C,https://assets.nhle.com/mugs/nhl/20242025/STL/8476897.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,70,oskarsundqvist,30,1994-03-23,Boden,,SWE,SWE,75,220,2012,PIT,3,20,81
578,8480074,Alexandre Texier,STL,C,https://assets.nhle.com/mugs/nhl/20242025/STL/8480074.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,9,alexandretexier,25,1999-09-13,St. Martin D'heres,,FRA,FRA,73,186,2017,CBJ,2,14,45
579,8483432,Luca Del Bel Belluz,CBJ,C,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8483432.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,65,lucadelbelbelluz,21,2003-11-10,,,CAN,,73,184,2022,CBJ,2,12,44
580,8481532,Alex Turcotte,LAK,C,https://assets.nhle.com/mugs/nhl/20242025/LAK/8481532.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,15,alexturcotte,23,2001-02-26,Elk Grove,IL,USA,USA,71,185,2019,L.A,1,5,5
581,8475784,Jeff Skinner,EDM,L,https://assets.nhle.com/mugs/nhl/20242025/EDM/8475784.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,53,jeffskinner,32,1992-05-16,Toronto,ON,CAN,CAN,71,197,2010,CAR,1,7,7
582,8475231,Casey Cizikas,NYI,C,https://assets.nhle.com/mugs/nhl/20242025/NYI/8475231.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,53,caseycizikas,33,1991-02-27,Toronto,ON,CAN,CAN,71,190,2009,NYI,4,1,92
583,8476442,Matt Nieto,PIT,L,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476442.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,83,mattnieto,32,1992-11-05,Long Beach,CA,USA,USA,71,187,2011,S.J,2,17,47
584,8482451,Mikael Pyyhtia,CBJ,L,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482451.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,82,mikaelpyyhtia,23,2001-12-17,Turku,,FIN,FIN,72,166,2020,CBJ,4,21,114
585,8478408,Travis Dermott,MIN,D,https://assets.nhle.com/mugs/nhl/20242025/MIN/8478408.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,44,travisdermott,28,1996-12-22,Newmarket,ON,CAN,CAN,72,202,2015,TOR,2,4,34
586,8479315,Joey Anderson,CHI,R,https://assets.nhle.com/mugs/nhl/20242025/CHI/8479315.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,22,joeyanderson,26,1998-06-19,Roseville,MN,USA,USA,72,207,2016,N.J,3,12,73
587,8484180,Samuel Honzek,CGY,L,https://assets.nhle.com/mugs/nhl/20242025/CGY/8484180.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,29,samuelhonzek,20,2004-11-12,,,SVK,,76,186,2023,CGY,1,16,16
588,8481536,Daniil Misyul,NJD,D,https://assets.nhle.com/mugs/nhl/20242025/NJD/8481536.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,93,daniilmisyul,24,2000-10-20,,,BLR,,75,176,2019,N.J,3,8,70
589,8480281,Alexey Toropchenko,STL,R,https://assets.nhle.com/mugs/nhl/20242025/STL/8480281.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,13,alexeitoropchenko,25,1999-06-25,Moscow,,RUS,RUS,78,222,2017,STL,4,20,113
590,8478057,Dakota Joshua,VAN,C,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478057.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,81,dakotajosh,28,1996-05-15,Dearborn,MI,USA,USA,75,206,2014,TOR,5,8,128
591,8481609,Vladislav Kolyachonok,UTA,D,https://assets.nhle.com/mugs/nhl/20242025/UTA/8481609.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,52,vladislavkolyachonok,23,2001-05-26,Minsk,,BLR,BLR,73,193,2019,FLA,2,21,52
592,8482737,Zack Bolduc,STL,C,https://assets.nhle.com/mugs/nhl/20242025/STL/8482737.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,76,zackbolduc,21,2003-02-24,Trois-Rivières,QC,CAN,CAN,72,187,2021,STL,1,17,17
593,8483447,Conor Geekie,TBL,C,https://assets.nhle.com/mugs/nhl/20242025/TBL/8483447.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,14,conorgeekie,20,2004-05-05,,,CAN,,76,207,2022,ARI,1,11,11
594,8483460,David Jiricek,MIN,D,https://assets.nhle.com/mugs/nhl/20242025/MIN/8483460.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,55,davidjiricek,21,2003-11-28,Klatovy,,CZE,CZE,76,199,2022,CBJ,1,6,6
595,8476871,Tanner Pearson,VGK,L,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476871.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,70,tannerpearson,32,1992-08-10,Kitchener,ON,CAN,CAN,73,201,2012,L.A,1,30,30
596,8471709,Marc-Edouard Vlasic,SJS,D,https://assets.nhle.com/mugs/nhl/20242025/SJS/8471709.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,44,marcedouardvlasic,37,1987-03-30,Montreal,QC,CAN,CAN,73,205,2005,S.J,2,5,35
597,8482117,Lukas Reichel,CHI,L,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482117.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,73,lukasreichel,22,2002-05-17,Nürnberg,,DEU,DEU,72,170,2020,CHI,1,17,17
598,8479421,Jacob Moverare,LAK,D,https://assets.nhle.com/mugs/nhl/20242025/LAK/8479421.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,43,jakemoverare,26,1998-08-31,Ostersund,,SWE,SWE,75,210,2016,L.A,4,21,112
599,8482768,Fedor Svechkov,NSH,C,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482768.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,40,fedorsvechkov,21,2003-04-05,,,RUS,,72,187,2021,NSH,1,19,19
600,8474037,James van Riemsdyk,CBJ,L,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8474037.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,21,jamesvanriemsdyk,35,1989-05-04,Middletown,NJ,USA,USA,75,208,2007,PHI,1,2,2
601,8478430,Oliver Kylington,COL,D,https://assets.nhle.com/mugs/nhl/20242025/COL/8478430.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,58,oliverkylington,27,1997-05-19,Stockholm,,SWE,SWE,72,183,2015,CGY,2,30,60
602,8481582,Nicholas Robertson,TOR,L,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481582.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,89,nickrobertson,23,2001-09-11,Pasadena,CA,USA,USA,69,183,2019,TOR,2,22,53
603,8482101,Danil Gushchin,SJS,L,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482101.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,75,danilgushchin,22,2002-02-06,Yekaterinburg,,RUS,RUS,68,165,2020,S.J,3,14,76
604,8478472,Mathieu Joseph,STL,R,https://assets.nhle.com/mugs/nhl/20242025/STL/8478472.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,71,mathieujoseph,27,1997-02-09,Laval,QC,CAN,CAN,73,187,2015,T.B,4,29,120
605,8477353,Tyler Motte,DET,C,https://assets.nhle.com/mugs/nhl/20242025/DET/8477353.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,14,tylermotte,29,1995-03-10,St. Clair,MI,USA,USA,70,192,2013,CHI,4,30,121
606,8481042,Nikolai Kovalenko,SJS,R,https://assets.nhle.com/mugs/nhl/20242025/SJS/8481042.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,15,nikolaikovalenko,25,1999-10-17,,,USA,,70,180,2018,COL,6,16,171
607,8477425,Miles Wood,COL,L,https://assets.nhle.com/mugs/nhl/20242025/COL/8477425.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,28,mileswood,29,1995-09-13,Buffalo,NY,USA,USA,74,195,2013,N.J,4,9,100
608,8478466,Daniel Sprong,SEA,R,https://assets.nhle.com/mugs/nhl/20242025/SEA/8478466.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,91,dannysprong,27,1997-03-17,Amsterdam,,NLD,NLD,72,202,2015,PIT,2,16,46
609,8476994,Vinnie Hinostroza,NSH,C,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476994.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,12,vinniehinostroza,30,1994-04-03,Chicago,IL,USA,USA,70,183,2012,CHI,6,18,169
610,8480762,Eric Robinson,CAR,L,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480762.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,50,ericrobinson,29,1995-06-14,BELLMAWR,NJ,USA,USA,74,205,-,-,-,-,-
611,8478115,Pierre Engvall,NYI,L,https://assets.nhle.com/mugs/nhl/20242025/NYI/8478115.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,18,pierreengvall,28,1996-05-31,Ljungby,,SWE,SWE,77,219,2014,TOR,7,8,188
612,8480245,Olle Lycksell,PHI,R,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480245.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,15,ollelycksell,25,1999-08-24,Oskarshamn,,SWE,SWE,70,163,2017,PHI,6,13,168
613,8483429,Seamus Casey,NJD,D,https://assets.nhle.com/mugs/nhl/20242025/NJD/8483429.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,24,seamuscasey,21,2004-01-08,,,USA,,69,162,2022,N.J,2,14,46
614,8478409,Anthony Richard,PHI,C,https://assets.nhle.com/mugs/nhl/20242025/PHI/8478409.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,90,anthonyrichard,28,1996-12-20,Trois-Rivieres,QC,CAN,CAN,71,183,2015,NSH,4,9,100
615,8477953,Kasperi Kapanen,EDM,R,https://assets.nhle.com/mugs/nhl/20242025/EDM/8477953.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,42,kasperikapanen,28,1996-07-23,Kuopio,,FIN,FIN,73,194,2014,PIT,1,22,22
616,8477903,Garnet Hathaway,PHI,R,https://assets.nhle.com/mugs/nhl/20242025/PHI/8477903.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,19,garnethathaway,33,1991-11-23,Kennebunkport,ME,USA,USA,75,208,-,-,-,-,-
617,8476393,Nick Cousins,OTT,C,https://assets.nhle.com/mugs/nhl/20242025/OTT/8476393.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,21,nickcousins,31,1993-07-20,Belleville,ON,CAN,CAN,71,192,2011,PHI,3,7,68
618,8478463,Anthony Beauvillier,PIT,L,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478463.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,72,anthonybeauvillier,27,1997-06-08,Sorel-Tracy,QC,CAN,CAN,71,180,2015,NYI,1,28,28
